brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination,crawl_date
VietJet Air,1.599.000 VND/khách,21:10,05 thg 5,23:05,05 thg 5,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.743.000 VND/khách,04:30,05 thg 5,06:30,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.743.000 VND/khách,19:15,05 thg 5,21:15,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.743.000 VND/khách,20:10,05 thg 5,22:10,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
Bamboo Airways,1.815.275 VND/khách,20:05,05 thg 5,22:10,05 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.817.000 VND/khách,09:15,05 thg 5,11:15,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.854.000 VND/khách,06:15,05 thg 5,08:15,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
VietJet Air,1.854.000 VND/khách,16:10,05 thg 5,18:10,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
Vietnam Airlines,1.994.126 VND/khách,20:30,05 thg 5,22:30,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
Vietnam Airlines,2.217.417 VND/khách,17:55,05 thg 5,19:55,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
Vietnam Airlines,2.217.417 VND/khách,13:20,05 thg 5,15:25,05 thg 5,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
Vietnam Airlines,2.664.003 VND/khách,07:45,05 thg 5,09:45,05 thg 5,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",07-04-2025
